V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,Target
0.705006295,-1.305887168,0.787460319,-5.078239664,-0.602201704,-1.652505444,-1.394748292,2.08147843,1.398938479,-3.823084438,-1.935690762,5.691642224,7.97574772,0.297210562,-6.873229192,-2.44832442,-0.362533427,4.802037323,-4.542292669,1.703738255,-6.387195815,3.38209692,5.326933707,-4.294902895,0.298145782,1.369527104,-0.015117519,-4.195446198,-0.858160789,1.244363616,-1.697305761,-2.325190977,-2.160489023,-4.194900327,0.069938813,3.742514518,3.951627619,-6.545772772,1.497896656,2.607434102,0
-3.042194193,-1.175105473,-2.102180128,3.823748597,-0.075654449,-1.494226328,-1.535567951,1.903582281,0.385534421,-0.952686326,-1.278256306,0.356368213,0.540563352,0.374220039,-3.030172076,-0.196162502,3.051376863,0.389283879,1.478379132,3.764195254,-0.836130322,0.970375875,3.414899208,2.798694557,-1.795941444,-1.695430003,-5.205113713,1.405125046,0.210723994,3.472252307,-3.198425034,5.143640746,0.691481113,0.333523594,1.963826442,-2.648073538,0.514420399,-2.019491003,-1.157416187,-2.682268356,0
-0.261165892,7.795915372,-1.702549858,-1.681228315,4.374928745,2.048760588,1.122699845,0.881945503,-1.632501553,-5.719051139,4.423422158,3.460816703,-0.391334643,-4.59614804,-1.830722899,2.403067824,-0.185730667,1.723186919,-3.777879647,-9.651336803,-0.922562212,0.195594842,4.735645148,4.825894138,-5.02877629,9.021560341,-8.419927112,-3.452758481,6.682433268,6.078400399,2.130677917,5.938864471,9.750336851,-9.19538651,1.800319322,-5.400560495,-0.347940106,3.971906696,-2.905818783,5.127520374,0
-5.18429381,1.770410084,4.24569639,8.891970562,0.04122541,-3.50136976,-2.703377947,-2.572978402,2.28294237,0.17453102,-7.107536903,-0.590309927,-0.080251502,-2.237803168,-4.870507731,-8.099702325,5.740253485,-0.225555763,7.136314108,6.692901429,-4.681435408,0.093017594,-3.404260864,4.470735249,-0.089229026,2.088463249,-5.919261751,3.078088856,-3.666129121,-1.45560602,-4.605127499,0.910040979,-2.767678908,4.701292127,2.981281375,-1.186538473,-0.458211485,1.550803705,1.761299891,-6.968511984,0
-2.07120352,0.151400957,3.296162152,1.667294945,2.94886956,-3.399272962,-1.30378245,2.148404765,0.7603624,0.722599884,-7.244270282,-1.687431731,2.661235275,2.57408289,-2.142809409,1.155047258,1.261458687,-0.120274036,-3.114398712,2.385465511,0.13392572,-1.381832771,0.264990965,0.921542376,1.311856866,3.610813779,-0.91532437,-1.652258373,-6.226568923,-6.058052157,6.382454127,5.421561248,-3.861567852,-1.059208202,-2.359290704,6.078428116,-0.394915057,-6.319829129,1.494244779,-0.752493836,0
0.226108105,-0.696112869,3.781672496,-3.138772809,1.064376694,-0.374130298,-0.62326161,-0.548130852,-0.480834666,0.755612026,-4.567968039,0.233421204,-0.575930132,0.177581736,0.611043542,-1.922144242,0.877734682,2.878733002,-2.44025222,0.726702879,-0.588923687,-0.182954897,-2.590918961,-0.619665889,2.959687743,0.592510975,2.499954903,-1.0315584,-2.722981676,-4.55213621,3.948077769,-3.46403734,-3.156459252,-0.631896108,-2.105689387,6.564300376,1.144703977,-1.53021254,2.224839707,3.036377661,0
-1.214503002,1.917759423,3.251691881,-3.98435899,3.053276021,0.69925879,-2.948106415,-2.885297008,2.189972067,-3.168189549,-4.443237437,-0.37475057,4.607572925,-1.486104477,-7.573668711,-6.589640762,-0.349190419,7.161000838,-6.84232107,-1.936362771,-5.963525966,1.864630071,0.442211076,-0.385084138,0.125718225,6.331075981,-2.12090442,-4.398306587,-1.334615975,-1.321042659,2.097877517,-0.288660427,2.230596677,-7.535147619,-0.724899027,4.652660353,1.926598061,-2.20681804,2.171230983,3.355407073,0
-4.283429404,-3.167503922,-0.092212089,1.234248045,0.439638353,-1.936364526,-0.756385526,3.2974478,-5.203245466,4.199549504,-1.947269057,4.204112035,-2.124919429,0.665183017,-0.031575293,2.43023368,0.095060957,0.511534887,4.954766603,0.239712353,0.238259532,0.821850995,2.991084013,8.477146744,-2.270244589,-2.736630503,-2.914764659,1.786453082,-1.237726129,2.968908625,2.914316023,9.449452218,1.732758664,2.706013062,4.660462621,2.997881624,-1.017528198,0.683792002,0.376703805,-3.387489897,0
1.479195316,2.307058249,-5.749636675,2.551721533,1.340457344,0.625360937,0.4261044,1.947604008,0.977601167,-3.700535325,0.369096846,-0.74387296,-3.39362821,-0.699837512,0.541496705,0.226769271,5.618521951,1.147951105,-1.729842398,0.032374023,0.840734527,2.775278279,6.637575039,4.464340114,-1.305569926,-1.207208537,-5.9412684,1.98322608,1.604159475,3.387799478,-3.535519577,4.89366454,1.086818629,-3.955512383,-0.098287309,-6.983934138,0.458497731,0.575320813,-4.309608413,2.10198747,0
-3.354730292,3.202069471,3.073462516,1.426826233,1.522285688,0.300469206,-0.508453386,-2.554239892,-0.697518838,-0.20199962,-0.048529437,0.934627799,-0.151827356,-2.971554098,-1.916141525,-2.110421024,-0.740708283,0.203774541,2.198230859,-2.524651779,-1.263401761,-1.685926229,-3.402891652,2.197426947,-1.858245642,4.917994586,-3.022977903,-0.583840361,1.595801717,0.664648359,0.453039707,-0.085846192,3.671541922,0.150999439,1.413005128,-0.029129597,-0.75648419,4.296289638,1.561982609,-1.252892695,0
2.375396982,2.133808747,2.667594014,1.702773353,-0.793780994,0.308720549,-1.217011904,-5.468265807,3.417050278,0.444299566,-1.770749129,-2.965174163,2.177337569,-1.459003782,-3.814742094,-8.914575637,-1.482900377,0.802616612,2.056366958,-0.979403986,-6.387266386,2.254306367,-2.816020052,0.215732575,0.733942104,3.403283329,1.826686313,-0.300836331,-2.960562125,-2.20655615,-2.097273401,-1.847057977,-0.138000325,-0.560361953,2.627273915,-1.35365292,-1.714837433,2.643795008,0.846839775,-3.517818702,0
-0.91839732,0.138331039,-0.421105037,-2.81108306,-1.568539671,0.332690998,-0.067475158,-1.875882999,1.751600061,-2.790955996,1.149528729,4.826535642,5.073661031,-1.529926416,-4.597314063,-3.905332895,-0.521072513,2.86479785,-0.365270008,1.304018287,-3.602341316,1.885625482,1.354746668,-5.157511249,-0.261686132,0.204690776,1.079193959,-1.198583782,0.86839172,0.955719389,-7.006021815,-8.131882072,-2.016328272,0.782476492,-1.784681074,0.227747108,3.588278926,1.163466113,2.610440658,0.309519627,0
-2.42589642,-1.20669351,0.799096662,-0.751538816,0.700251046,0.131529749,-0.893525345,1.252964478,-2.465664076,0.672523803,-0.12719659,1.224368476,-1.558777789,-0.529169369,0.005310559,1.469720059,0.149565137,1.397152196,0.256093722,-0.418663778,0.532014378,-0.675341674,-0.178969428,2.815791339,-1.025679803,-0.487825915,-2.404399638,-0.18311634,1.988633033,2.647454438,2.233016051,2.84369778,3.062639574,-0.698098552,1.933263622,1.638512773,0.099912734,-0.120116883,0.039960112,0.846367734,0
-3.535580526,-9.272217023,2.58515169,-1.853267155,-4.088256771,-2.52599981,-2.740578998,-0.095809765,-0.071975884,4.225924147,-5.848243368,2.864052688,3.564027132,3.125806763,-3.339145229,-4.59122888,0.566975637,3.598807793,3.035565258,10.40104547,-2.795187603,1.719271008,-1.883315761,-4.037242099,3.655290053,-8.840476641,5.74029737,1.771631699,-5.443228957,-2.804792467,-4.037168767,-6.777992132,-8.581231916,7.8399264,-0.586972947,9.146750672,3.649729403,-4.608986858,5.265781434,-3.815479412,0
-0.213985672,-2.741725062,4.745645655,0.571093277,-2.786200541,-2.034913138,-2.308924515,-1.817353795,1.656598216,2.147697504,-1.490659362,-0.107470116,6.333964426,0.789825912,-5.415614295,-4.709533985,-4.172161289,-0.483198656,3.085259543,2.654233111,-6.547090299,0.500523309,-3.216165121,-3.057578985,0.442967787,0.994358115,3.033914414,-1.905107548,-2.519769566,-0.261523141,-0.198927782,-0.880050792,-0.609643787,2.158117485,4.548292972,3.027297033,-0.838582328,-3.554142761,2.411130847,-5.377034801,0
1.578513293,7.045084427,0.532961919,-0.307619704,1.41114341,-0.866316204,4.016851437,2.221834878,-1.839340352,-4.561947427,0.534404743,7.950884072,-3.765680174,-4.510642081,4.919213215,2.191585792,5.522596516,-1.353397549,1.937308073,-2.601247241,1.639747087,-0.377902571,1.478678066,1.16233759,0.32834712,3.613468271,-3.125717431,0.737196747,2.67105556,-0.970569581,-1.724225193,-6.457405874,-3.178764616,0.505372324,-2.784591676,-2.696208274,2.036305645,5.059727037,-0.670705509,5.362164746,0
-1.338230932,-1.001448725,1.870035987,0.310021851,-0.440929552,0.851890287,-2.229323728,-1.818231403,0.95149844,-0.252141394,0.551608083,-2.669176584,1.070884132,-0.676525225,-2.863478335,-2.417509713,-1.298405842,1.269238384,-0.500111152,0.608765941,-2.203547605,-0.740824102,-2.948876966,-0.826144023,-0.606476074,0.827805303,-1.420086352,-1.106438387,2.275970061,2.657297487,0.018506333,0.183520888,4.046598628,-1.602260656,2.635935311,-0.260457488,-0.40126678,-1.071138611,0.129775944,-0.746713709,0
-4.126223222,1.282223245,1.072045665,3.646601594,1.89887355,-3.09557835,0.108096675,2.707642939,-1.671565506,-0.670058027,-6.562464484,4.099294885,-3.668995927,-1.106291394,1.142925643,-0.094885613,7.85230366,0.901682407,2.836541138,4.667919104,1.538693234,-0.089933674,1.447401783,5.164544003,0.844723842,-0.679971157,-5.119417506,3.004068879,-2.729444371,-2.452392208,-0.848758103,0.742116948,-5.291475716,3.238874785,-1.924524605,2.007849377,1.883477469,0.58423225,0.944241067,0.230304843,0
0.292738612,-1.014122106,-3.725887952,1.358053268,-2.91451134,2.244029849,-1.136770877,-3.307813931,1.08580332,-0.013357419,5.500535783,-0.171235067,1.488143664,-1.647775109,-4.279657703,-5.052931567,-2.671843462,0.995410284,4.089960826,-1.357399767,-4.704427456,3.429229297,2.133328759,1.579632534,-3.387902911,-2.138018713,-1.442467415,1.163016985,3.621874774,7.668634907,-7.797078233,1.553981778,5.84345117,-0.113268455,5.925817933,-7.204584358,-0.874396614,4.52422876,-1.486846547,-4.565391061,0
-4.537176643,4.502957498,0.289878493,0.287518787,6.186960356,2.531139391,-2.299697294,-0.890725274,-3.801208472,0.125765723,2.284129642,-2.281181074,-1.480455127,-2.856354504,-4.543890119,1.453304124,-4.41921174,2.815017653,-2.695781543,-11.5899061,-1.431921387,-0.82249194,2.128015171,12.11220617,-7.237203259,9.719844055,-9.917000351,-3.541951407,4.752296698,7.355020775,9.06407733,18.2098427,16.69248639,-10.21671776,7.001371017,-1.852320824,-4.413418254,3.906741565,-2.362116869,0.131673613,0
0.333577805,0.178386284,3.521775898,-3.147083572,-1.379426317,-1.625364022,0.258394179,-0.181850595,0.633122194,-1.606211924,-1.855016329,5.696503204,4.4655596,-1.122975931,-2.407375903,-2.813930261,-0.038880667,1.614697914,0.321070094,1.916325663,-3.879531484,0.806342078,-0.801711057,-4.869202404,1.781540338,1.301507885,2.65945358,-1.886902596,-1.25927833,-2.248362999,-2.097925053,-8.357371013,-4.742136567,1.586388612,-1.277353615,4.124601133,2.958574941,-1.394827841,3.168584553,1.190044308,0
0.11774651,4.692224806,0.396238568,-2.6200529,-0.275088117,3.190481903,2.361282954,-3.842316266,-0.044357726,-2.817572047,6.112791319,3.103002903,-0.678250731,-4.491190348,1.58188281,-0.683102685,-1.846825561,-0.372429574,0.826722204,-4.890903129,1.005820184,-1.805375085,-3.855253969,-4.17354156,-1.133738315,3.43577387,0.779905037,-0.733025954,5.963337564,1.511605427,-4.313592235,-10.55771371,2.924447798,0.604060944,-2.29552594,-3.280621976,1.265942923,8.109711703,1.330901217,2.946973127,0
5.994109858,0.711075257,3.974807247,-5.086512627,-1.589561552,0.496691854,1.072921631,-2.245456689,-0.022893609,1.718241473,1.440063077,1.299680351,3.235641264,-0.364801052,0.268172263,-2.786612723,-6.219725621,-0.31198511,0.143846363,-5.21056452,-4.894574486,1.452438342,-2.377487437,-2.838296415,1.711649356,3.11404201,7.430464784,-3.255188533,-1.663248276,-2.672252109,3.957669763,-3.790422148,-0.332184715,-1.405115455,2.471914774,3.263272072,-1.549445793,0.453871827,1.198044566,0.662423299,0
-1.130506368,-0.485068859,-2.544073334,0.028302014,1.298099875,-2.023425889,1.078265077,6.04467655,-5.356089802,0.441053592,-2.085079988,7.155571092,-4.544995812,-0.471693483,2.645796982,3.864658327,4.705924224,1.436002431,2.762207603,-0.440656009,0.987359165,2.672192597,7.546457169,9.451625167,-1.461835399,-2.904664016,-5.033674294,2.129659497,-0.087145997,3.317184656,1.84117081,8.153732316,-0.466966074,-0.172946349,2.801678674,0.431584244,0.690742127,0.491119526,-2.02626466,1.64055381,0
-1.434117037,-2.292278624,0.252403965,-2.596334181,-0.799368717,-1.519361135,-1.057644111,1.437410002,0.075471947,-1.212674234,-2.363972654,4.788972832,4.250052957,0.437307809,-4.192521287,-1.870488345,0.811030018,3.468621462,-1.032742741,3.084296064,-3.342459282,2.271588961,3.324481637,-1.808031386,0.358824367,-1.360863592,0.040695878,-1.183884401,-1.457320423,0.490236543,-2.520486527,-2.061867041,-2.998271908,0.019600508,-0.354618085,3.541825558,3.162498036,-3.258929523,1.974873533,0.425605087,1
-2.57093249,0.067817315,-2.475628936,3.720938175,2.266980058,-3.262856544,-0.243620098,5.134360018,-0.798589995,-1.223141491,-5.288921123,1.949745085,-1.372612677,1.493636344,-0.319919807,2.831556445,6.46394843,0.352649902,-0.483001397,4.010633984,1.788107078,1.109427315,6.451836713,5.344830986,-0.444058342,-1.195992957,-5.87520139,1.834456811,-3.251277275,-0.640108943,0.457548419,7.740748913,-3.67704783,-0.265800547,-1.304555522,0.063791223,1.047921227,-3.840492884,-1.485623847,-0.131259233,0
2.171867494,0.410283594,-6.878650663,0.860855945,-0.564303648,-2.389788121,3.340806644,5.653967422,1.7175164,-4.039050112,-0.724864179,4.521728995,0.866279241,2.466213877,2.864890359,5.255171944,6.40431217,-1.940822309,-2.167703869,5.219424676,4.429533451,1.913149166,8.853686,-3.961287447,1.558291175,-4.621984347,0.075106325,2.25741255,-2.663924924,-2.744070323,-6.413872923,-3.421642219,-10.31506256,2.327728292,-7.607561126,-3.041611272,3.929755313,-3.601302289,-1.593305498,2.481031649,1
3.350031108,-1.944562797,4.009145452,-2.62782571,-2.855823808,0.208039516,-1.768356274,-2.19063554,0.806609828,1.161106501,1.184061445,-0.31935612,3.932703366,-0.521120389,-3.396520603,-5.017622023,-4.866296073,1.097369137,1.31455653,-1.191051042,-7.277157021,1.791218623,-2.703644883,-2.079570425,0.592940473,0.950107208,3.528106642,-2.729861856,0.600377782,2.196555834,1.167293956,-1.44121788,2.716721739,-1.697512473,6.260905694,1.392849566,-1.200782525,-2.042281473,0.448651368,-1.558452135,0
1.1368754,-3.344066298,8.960198156,-6.742846154,-0.542772594,-3.466503353,0.607882894,2.337528552,-1.238294436,3.086259405,-5.357520221,3.258948163,5.660616176,3.343084842,1.782951697,3.503718233,-4.357307317,-0.972685147,-3.180950758,2.287779621,0.315852502,-3.550147983,-5.940200737,-8.98488087,5.533781181,1.607854138,10.22718324,-4.537531177,-6.068595355,-10.26121344,9.695659082,-8.325479047,-8.985157504,3.24707741,-4.659090364,15.02033206,1.664286595,-8.3285558,5.822281638,2.772600913,0
3.215419325,4.595887134,1.953717655,0.579629606,2.463888372,1.656360407,-0.341331306,-1.554989225,-0.423521868,-0.313587553,1.874404703,-4.205904502,-2.120513261,-2.072481596,0.308418261,-0.766998718,-2.757201764,-0.74231041,-1.24194189,-8.0206235,-2.38276298,-0.231943219,-1.306808749,5.478848279,-1.955291253,6.936917318,-2.87340878,-2.373430695,2.390754877,2.225687926,6.908947213,8.026550297,8.53482142,-7.064493975,5.33014743,-3.288177509,-4.453150104,1.874967438,-3.256146155,1.092267833,1
-4.46009157,2.357623796,-0.635842205,0.780821042,2.580324308,0.904934549,-1.709275562,-2.98191015,1.013485684,-2.059561745,-2.330518969,0.591560981,0.8637284,-2.24254144,-5.433201074,-5.039583362,2.010700213,4.604300678,-1.343180091,-0.641799833,-2.183325775,1.349310748,1.463366418,3.082664176,-2.031191165,3.202962226,-4.961549288,-0.026064252,-0.136978892,0.840449016,-3.348199114,1.037089111,2.296070666,-2.308849889,-1.041726745,-0.353152182,1.487148011,3.550606622,1.546982077,-0.337887873,0
-1.476691352,0.924866463,1.458315344,-2.411021383,2.211916782,0.976398417,-1.753762466,-0.501298213,-1.111231649,-1.175452185,-0.936506429,0.51625462,0.380143175,-1.574914123,-3.226573733,-1.78922159,-0.602909761,4.153240877,-2.927389259,-3.172804132,-2.675640051,0.777057315,0.825712507,3.279768493,-1.47332178,3.395491443,-3.442138903,-2.357509136,1.762840381,2.55640959,3.121035439,3.752382437,5.196618245,-5.348088931,2.267649825,1.804573248,0.184862673,-0.101832383,0.03822777,2.394451565,0
2.945574402,-3.611963807,2.930568765,-6.164147316,-2.172459282,-1.216549349,0.694947372,2.835905095,-2.428869336,1.712455187,0.12201794,4.83853086,2.799051753,1.479204017,1.408739042,2.335675045,-3.438226744,0.490798373,-0.527014955,-0.160255178,-1.776043816,0.607983707,0.04907061,-3.603437829,2.203326691,-2.041983029,6.01127521,-2.545043749,-0.826075298,-0.973095669,4.072192828,-3.457952336,-2.880187976,0.687967029,1.124176288,6.55179757,1.183842934,-4.377752207,1.573810197,2.378167292,0
-5.879794563,-4.424035237,0.449248889,0.059859389,1.063303036,-2.309678614,-3.86660431,2.385305778,-2.268980906,2.633747292,-2.719570982,2.226424537,6.056341703,2.138889159,-8.797993638,-0.197852437,-3.67113865,3.299127157,0.156287248,0.415433432,-4.781111647,1.899029947,5.148601398,5.606392343,-4.052450065,0.877405465,-4.140633726,-2.381903464,-2.260015393,4.589447774,3.258996476,13.64025235,4.963074736,-2.22940009,6.024730592,4.581336619,-0.577679035,-5.074470164,1.335954658,-5.20238364,0
2.816825019,0.929444322,8.045543213,-1.998913941,-0.657925394,-0.73675414,-1.352918406,-3.686356868,0.775165275,1.713662955,-3.738367859,-0.614622284,1.863310326,-1.589465152,-1.771315144,-7.057748568,-2.658788805,1.382385438,1.383801967,-1.479280553,-6.769869908,0.484170734,-6.327892287,-0.644138589,2.74948123,4.412215211,4.080162469,-2.478537504,-2.844425842,-3.939016078,4.522349497,-3.952735208,-0.750337165,-0.793672064,3.56653483,5.271771317,-1.428907079,-0.250323951,2.405132117,-0.39531858,0
3.367090469,-3.822749134,-0.493089262,-4.817188454,-2.058935154,-0.167743304,-0.437299361,3.678254089,-2.166721449,0.30583666,2.492478955,3.045534989,2.202681252,1.289052687,-0.476137456,2.333163147,-3.017334884,1.421157033,-1.343826081,-1.277619465,-3.045851729,2.391444916,3.897676465,-0.280038692,-0.260007778,-2.72655497,1.698172832,-2.452096618,2.100254272,4.817739513,2.764628854,3.178554393,2.43704299,-3.259136433,4.809888428,1.482316258,0.272344836,-5.040508877,-1.70133815,2.026485155,0
-1.762897747,-2.985919952,9.219297456,-2.634221259,-1.814777455,-0.027854536,-3.375764084,-5.348316257,0.611538447,3.786181544,-2.275246856,-1.871439088,4.792023048,-0.588929132,-4.908852685,-6.927092408,-6.475066228,1.991799998,1.721349959,0.552154527,-6.330112638,-1.699473715,-9.902544734,-3.933774475,1.66040341,2.838123357,5.234490416,-3.202372458,-1.41674424,-2.123544183,3.584555988,-5.27420177,1.872677223,1.673634627,3.929990505,8.032831331,-0.939890625,-1.109836962,5.076838214,-3.21680958,0
0.330900489,2.975074627,1.38835401,4.316221685,1.986322298,-2.572442392,-0.693959824,0.339052481,2.191900689,-1.618473693,-6.807933644,-1.312249492,-0.993416996,-0.337932282,-1.22920524,-3.791695457,5.884869716,0.534622438,-0.010526203,2.883687937,-2.097228353,1.38447853,1.378908834,3.667092167,1.524068732,2.597065476,-3.546454355,1.148825724,-4.738941539,-4.085469536,0.311701616,2.680149732,-4.37073205,-1.064318552,-0.761666181,-0.309426371,-0.172331721,-1.653011495,-0.682613257,-0.549281973,0
-4.492446414,-2.721168995,1.124355556,0.694396704,-1.466529484,0.025271158,-0.671052172,-2.753039075,-1.299244509,3.481716774,-0.957761879,1.987305106,-0.340606281,-0.44399537,-1.028623295,-3.015020063,-0.784335333,0.915855985,5.106204772,2.616819108,0.030477543,-0.299116667,-3.214442319,0.487114522,-0.091560662,-3.12959537,1.857305346,2.438911257,-1.333431605,-0.679588498,-3.745474691,-3.837840721,-1.683657221,6.523940229,-0.0587118,2.857483648,0.805378457,4.463855352,3.698862432,-4.109716345,0
2.164381207,1.843803216,1.530512104,1.841978191,0.074703111,-0.60279913,-1.139285183,-1.523943331,1.45771178,-0.73740267,-2.594581039,-1.040477305,-0.236758432,-1.442925959,-2.233488192,-5.707097702,1.733708488,1.369145649,1.343970665,-0.304888295,-5.167441568,2.643428163,0.490859656,3.521626158,0.339580822,2.115264391,-1.856543622,0.07538512,-1.53064478,0.211626814,-0.305039684,2.261492611,0.48141084,-2.372443424,3.705308788,-1.797669241,-1.150094854,0.358434777,-1.18352334,-1.070323288,0
1.027434229,4.438147695,6.306285321,6.13240608,-1.324578779,-2.167875205,-1.032560579,-5.430592141,3.789717633,0.032813967,-3.948835116,-1.379873902,1.666347655,-3.29358883,-3.521098462,-10.32465785,1.282005285,-2.014618553,7.004005608,1.753227265,-7.636802015,0.681206632,-6.067953283,0.773084468,1.164134938,5.491409454,-0.354721711,0.879768429,-3.482186468,-3.415105644,-3.284633937,-3.994366119,-2.446448315,3.133021165,3.997341465,-2.306760712,-2.152409048,3.44503463,1.509239666,-6.005220757,0
0.452095196,2.969224771,-2.720491271,7.053654577,0.79926184,-1.805629434,-1.094721852,0.659843363,3.581877474,-3.386414311,-2.863805672,-2.628633625,-0.270060632,-0.513500435,-3.115523305,-3.502033305,6.028757195,-0.577004692,0.889827561,3.258200929,-2.727593455,2.472378018,4.49895744,4.037813182,-1.068889641,1.285842301,-6.902184583,1.944102759,-1.530359385,1.481275758,-4.44357179,6.028416549,-0.702839286,-2.194944105,1.757088067,-7.220517889,-0.686233896,-1.529773195,-3.437056171,-2.654773005,0
-3.881050895,4.198045417,5.347441279,4.116329878,3.237924863,-1.959557677,-0.794078851,0.155324567,-2.702009041,0.986261624,-3.63058992,1.036300117,-2.759205403,-2.9242825,-0.400313782,-0.425254951,1.493738915,-1.05321915,3.890557028,-2.644742755,-1.185268912,-2.286518815,-3.056445534,8.057090101,-1.927952424,6.673259868,-6.226326368,-0.166276342,-0.140329029,-0.082758509,5.90902443,6.979766654,3.927472186,-0.435915049,4.097071493,1.259213923,-2.654190755,2.614514043,0.336410979,-1.766235565,0
-0.475444828,-0.924480149,5.836799652,6.204530464,-2.032553983,-5.593280197,-3.051554551,3.103931301,1.416270035,-1.029718346,-6.24027534,1.275143439,2.499539016,-0.543756482,-4.279306856,-4.181682076,4.768310041,-1.293611456,5.274292766,7.74504819,-7.564770417,0.915546636,-0.780167172,2.310723668,1.008607401,0.851374047,-5.164015578,0.014574436,-1.971966728,1.815795284,0.032208627,3.787297927,-2.409218092,1.161084463,7.579937591,-0.137522057,-0.517231769,-7.663348021,-1.003769493,-4.281300194,0
0.46681379,0.976318127,-4.17294259,-2.212419634,1.729226272,3.27818161,0.494129797,-2.996781645,0.697044939,-0.092657514,1.56340092,-2.414466423,-1.303708272,0.100107784,-0.132448848,-1.431618065,-1.135328593,2.765848664,-3.59673319,-3.863681705,1.809584361,1.598619661,2.166222398,1.056625207,-0.769895082,-0.076552319,1.055109154,0.424620028,-0.3036691,-0.746198343,-1.466612513,0.352430277,1.743427576,-2.661133179,-3.294808964,-1.282074995,0.128338039,4.402861901,-0.117449939,1.57670101,0
-6.829757708,-0.587489682,2.833253502,2.605600497,3.434753804,-2.662742156,-4.368645397,-2.042261813,1.457750233,0.414591516,-11.39025391,-0.055330433,2.590023747,0.100669346,-8.862494863,-8.717347977,4.600687102,6.969078961,-1.076914298,4.846101641,-5.184579222,2.65901469,1.739205689,6.018066849,0.175082678,2.522665221,-5.07974398,0.347892724,-7.547403622,-3.957164136,-0.320864424,5.144476036,-3.060322669,-0.981449041,-0.623674449,6.516925043,1.785483146,-1.69597051,3.774518561,-3.158286972,0
-2.050661823,-1.698469951,6.421504924,2.688290738,-1.116355294,-2.195761512,-3.969794358,-2.564720137,1.295521287,2.011215263,-4.679436895,-1.64841086,3.597569981,-0.633724688,-6.461692177,-7.538063718,-1.303901597,1.514284351,3.587501167,3.015114336,-7.870486991,0.698882968,-4.24619133,1.875933791,0.173563275,2.453562633,-1.164590749,-1.192571373,-2.552457858,0.41487316,1.301571843,2.614267306,1.53566957,0.426978056,6.630920131,3.09000877,-1.503104753,-2.726480177,1.921088977,-5.344726595,0
-1.015966787,2.852456575,-0.070391198,-3.299778323,0.80046657,1.933255804,-0.822058783,-3.058490207,2.128405571,-4.37685178,2.40334388,2.152000436,5.089893585,-2.718110192,-6.161207079,-3.926015724,-1.99071993,3.911888903,-3.728367109,-3.038242441,-4.097090843,1.136536938,1.039012525,-3.569929413,-2.003073126,4.890681482,-1.840306113,-3.373231986,3.191465717,2.653101201,-3.913350302,-4.282401906,3.793636434,-4.564420232,-0.811591063,-1.220735278,2.30062497,1.688796945,1.402103024,2.083285242,0
-1.829394701,6.183397028,1.537994213,1.188614396,0.369485982,0.851682779,1.831983368,-3.58377823,0.69725208,-2.73063452,3.536412077,3.849923025,1.377056263,-4.610984672,-1.214833072,-2.010134356,-0.927926148,-1.727065968,3.325015183,-3.596190672,-0.964443965,-1.695658711,-2.986661055,-2.037040578,-2.209460115,6.069620908,-1.761646063,-0.479554787,3.332057482,0.547210848,-4.810589381,-6.925223788,1.82241332,1.875016027,-1.064973478,-3.747711127,0.478178852,7.599857287,1.845015677,-0.806879987,0
2.563570264,-2.169379088,-0.652528381,-5.904325092,-0.235499728,1.282636926,0.50427678,1.135636438,-1.577163389,0.683313139,1.621916618,1.350314794,0.913011379,1.261218106,1.074874131,2.06307387,-3.153714933,2.032917692,-3.602818192,-2.814966177,0.146426577,1.086089058,1.765188387,-1.606089768,0.739113489,-1.388646262,3.843920076,-2.089339699,0.449357627,0.219213076,3.238121869,-0.504595699,0.633490933,-2.643313159,-0.439138065,3.401553374,0.687029612,-1.771279268,0.108801295,3.522583648,0
-5.702728743,-3.692987325,-0.446849363,3.505720786,-0.304282929,-2.458846202,-2.695212512,3.022600628,-0.432745203,-0.285655749,-3.429950497,1.14219088,0.709166954,1.028689768,-3.549018952,0.403755175,4.13717785,1.468061013,1.447214242,7.140753876,-0.230426089,-0.101936661,2.021116292,2.021808915,-0.997861808,-3.539758797,-5.564737817,1.515174999,-0.028848776,3.262581789,-2.550901008,4.083591664,-0.588097939,1.951441459,1.516488105,0.822098721,1.811360163,-4.460006031,0.286852251,-2.529616124,0
-0.398097681,-3.732201669,-0.629655547,-2.478227079,-1.688538993,-1.992688908,0.860562106,3.035620063,-2.380794517,1.139898566,-3.747983868,6.781041276,-1.326991923,0.891361034,2.037682909,-0.088847418,4.058026713,2.446867736,2.241825715,4.994268659,0.302247291,2.54041262,3.14319121,0.442778565,2.642506285,-6.548631704,2.406531042,2.400875048,-3.041786347,-1.937375275,-2.684262916,-4.656007148,-8.014908509,4.683070087,-1.981682097,4.797939968,3.549405469,-0.832943679,1.916849876,1.366481833,0
